wave,cl5_398645626ccs_f0030004ccam02013p3,cl5_398646038ccs_f0030004ccam03013p3
388.94754,150000000000.0,48800000000.0
388.99481,138000000000.0,44300000000.0
389.04208,93100000000.0,32100000000.0
389.08932,34100000000.0,16100000000.0
389.1366,11300000000.0,8910000000.0
389.18384,9670000000.0,8300000000.0
389.23108,10300000000.0,9270000000.0
389.27832,11700000000.0,9930000000.0
389.32556,13700000000.0,11400000000.0
389.37277,16600000000.0,12800000000.0
389.42001,24200000000.0,14400000000.0
389.46722,32700000000.0,16900000000.0
389.51443,40900000000.0,18500000000.0
389.56165,53100000000.0,21600000000.0
389.60886,78400000000.0,27200000000.0
389.65607,108000000000.0,32900000000.0
389.70325,118000000000.0,37200000000.0
389.75043,87700000000.0,30500000000.0
389.79761,50600000000.0,22600000000.0
389.84479,42200000000.0,21200000000.0
389.89197,61000000000.0,24500000000.0
389.93915,84600000000.0,31600000000.0
389.9863,116000000000.0,39300000000.0
390.03348,171000000000.0,52400000000.0
390.08063,230000000000.0,63900000000.0
390.12778,244000000000.0,63100000000.0
390.17493,205000000000.0,50100000000.0
390.22205,150000000000.0,41500000000.0
390.2692,124000000000.0,43700000000.0
390.31631,129000000000.0,46500000000.0
390.36343,177000000000.0,62000000000.0
390.41055,233000000000.0,78500000000.0
390.45767,232000000000.0,77600000000.0
390.50479,205000000000.0,68900000000.0
390.55191,244000000000.0,77600000000.0
390.599,348000000000.0,103000000000.0
390.64609,451000000000.0,131000000000.0
390.69318,488000000000.0,146000000000.0
390.74026,361000000000.0,116000000000.0
390.78735,196000000000.0,74900000000.0
390.83441,113000000000.0,53200000000.0
390.8815,85500000000.0,46300000000.0
390.92856,76900000000.0,45900000000.0
390.97562,68100000000.0,43200000000.0
391.02267,67200000000.0,44600000000.0
391.06973,71900000000.0,46500000000.0
391.11676,80300000000.0,51000000000.0
391.16382,84900000000.0,53500000000.0
391.21085,106000000000.0,62600000000.0
391.25787,122000000000.0,65700000000.0
391.3049,145000000000.0,73700000000.0
391.35193,163000000000.0,77800000000.0
391.39893,182000000000.0,79200000000.0
391.44595,203000000000.0,83100000000.0
391.49295,205000000000.0,84900000000.0
